,,,,,,Process name,Case2: STRAP,Landfill (film) - SI units,"market for ethylene glycol | ethylene glycol | APOS, S","market for nylon 6 | nylon 6 | APOS, S","market for polyethylene, linear low density, granulate | polyethylene, linear low density, granulate | APOS, S","market group for electricity, medium voltage | electricity, medium voltage | APOS, S","market group for heat, district or industrial, natural gas | heat, district or industrial, natural gas | APOS, S","market group for tap water | tap water | APOS, S",STRAP (SI units)
,,,,,,Product name,multilayer film,multilayer film waste,ethylene glycol,nylon 6,"polyethylene, linear low density, granulate","electricity, medium voltage","heat, district or industrial, natural gas",tap water,multilayer film waste
,,,,,,Multi-Output process,false,false,false,false,false,false,false,false,false
,,,,,,UUID,3a017a81-50f7-4a19-b71c-106d1b57115e,36e9153c-f08a-4edf-8aae-80eef6f20e3d,4052f31f-cd94-4b86-b075-210914586a0f,d16b5d3f-b5e4-45b6-9a04-23cde05220c0,ff4734a5-a4a6-4960-bfbd-febae7a64f65,759b89bd-3aa6-42ad-b767-5bb9ef5d331d,1125e767-7b5d-442e-81d6-9b0d3e1919ac,c5adb1fb-872e-4446-a3bb-c4b61aa4bd45,36e9153c-f08a-4edf-8aae-80eef6f20e3d
,,,,,,Infrastructure product,false,false,false,false,false,false,false,false,false
,,,,,,Process location,,,GLO,RoW,GLO,US,GLO,GLO,
,,,,,,Process category,Z10: REMADE LCA paper,Z2: REMADE,"201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics","201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics","201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics","351:Electric power generation, transmission and distribution",353:Steam and air conditioning supply,"360:Water collection, treatment and supply",Z2: REMADE
,,,,,,Process sub category,,,2011:Manufacture of basic chemicals,2013:Manufacture of plastics and synthetic rubber in primary forms,2013:Manufacture of plastics and synthetic rubber in primary forms,"3510:Electric power generation, transmission and distribution",3530:Steam and air conditioning supply,"3600:Water collection, treatment and supply",
,,,,,,Product/Service unit,,,,,,,,,
UUID,Category,Sub category,Elementary flowname,Elementary flow location,Unit,,,,,,,,,,
5e050fab-1837-4c42-b597-ed2f376f768f,Emission to water,surface water,Chloride,,kg,,,0.000565208,0.001480056,0.006293038,0.002200552,0.000249203,3.97109E-06,3.24812E-06,
6d25e386-4ef9-4d40-85c6-e694f523a4da,Emission to water,unspecified,Chloride,,kg,,,1.0252E-05,0.00276115,6.80075E-05,0.002431157,0.006100081,0.000241227,3.1077E-06,
c4e01cfb-2f50-52d5-8177-1518ad8b7bea,Emission to water,unspecified,"Chloride, ion",,kg,,,1.39936E-09,1.7555E-07,6.94411E-09,1.10734E-07,1.02617E-07,3.60029E-10,1.01938E-08,
bd7b7cdb-34ff-422c-b994-6f0fe77a901f,Emission to water,unspecified,"Chlorides, unspecified",,kg,,,,2.72878E-05,1.04588E-06,5.04031E-05,1.01693E-06,1.42224E-08,1.68525E-09,
cd90b6de-0be0-45e5-88c5-d641e78a0339,Emission to water,unspecified,"Chlorides, unspecified",,kg,,,5.52102E-08,,,,,,,
fe780f3a-15c6-4daa-b946-42b575a83ef8,Emission to air,low population density,Chlorimuron-ethyl,,kg,,,1.23079E-14,,,,,,,
85807a72-053a-48bf-8604-47b242211d1f,Emission to air,low population density,Chlorimuron-ethyl,,kg,,,,1.05914E-12,4.48312E-13,9.75101E-13,2.60513E-13,5.43315E-15,8.91793E-16,
af99a064-3ca7-43cd-9c72-cf20d245b0a8,Emission to soil,agricultural,Chlorimuron-ethyl,,kg,,,3.17961E-13,2.09772E-11,1.59547E-11,2.41995E-11,5.4626E-12,7.51469E-14,1.6588E-14,
240ca121-d614-45f7-98fb-e6891559a4d0,Emission to air,low population density,"Chlorinated solvents, unspecified",,kg,,,6.35183E-12,9.63971E-10,2.58081E-11,4.95303E-10,4.74057E-10,1.05045E-12,9.34295E-13,
0561e8f7-bb2b-45b7-b4ab-e750f6842981,Emission to water,surface water,"Chlorinated solvents, unspecified",,kg,,,3.98456E-10,2.60107E-08,9.37759E-07,3.47119E-08,2.69893E-09,4.42747E-11,2.37996E-08,
247ac273-60fa-4e21-9408-793f75fa1d37,Emission to air,high population density,Chlorine,,kg,,,3.21133E-09,5.42429E-07,1.49381E-07,1.11298E-06,6.75657E-08,1.81634E-09,4.82072E-09,
c76ddd9e-fd9c-47c5-9b95-ad924146f0bb,Emission to air,low population density,Chlorine,,kg,,,1.79219E-12,8.07634E-10,1.44802E-11,4.64895E-10,7.21169E-10,5.50296E-13,5.69644E-13,
5370addb-668e-4223-9a58-8ae947807c27,Emission to air,"low population density, long-term",Chlorine,,kg,,,7.38291E-11,2.03892E-08,4.63523E-10,1.09705E-08,3.12422E-08,2.41011E-11,2.4198E-11,
39d1390a-ded6-41cb-a536-d47510bf2fbc,Emission to air,unspecified,Chlorine,,kg,,,7.87717E-10,1.90296E-07,3.83564E-08,4.06131E-07,8.37102E-09,1.19573E-10,1.96839E-11,
de04891a-bf8f-4d0f-8bab-c56d869e8db8,Emission to soil,unspecified,Chlorine,,kg,,,5.07836E-10,,,,,,,
42ac7dee-8152-4874-a742-c1c432792a3a,Emission to soil,unspecified,Chlorine,,kg,,,,2.29294E-08,3.81008E-08,4.40725E-08,6.19167E-10,2.19689E-11,8.55746E-12,
d17f1c53-ff95-4005-9f1b-131ca9791cdb,Emission to water,ground water,Chlorine,,kg,,,5.07915E-10,2.297E-08,3.81016E-08,4.40989E-08,6.24379E-10,2.20353E-11,8.56545E-12,
ce312691-69ee-4cdb-9bd6-f717955b94b8,Emission to water,surface water,Chlorine,,kg,,,7.31344E-10,1.94252E-07,1.38232E-08,1.45925E-07,1.07644E-08,2.90422E-10,8.82069E-11,
e8641a14-fd07-4090-8daf-2cce2a557a81,Emission to water,unspecified,Chlorine,,kg,,,5.31661E-10,3.4494E-08,7.28444E-09,5.65708E-08,1.13725E-08,2.53161E-10,9.48137E-11,
f0fb5b72-294e-4d86-b433-883e5f6e97fd,Emission to soil,agricultural,Chlormequat,,kg,,,2.02265E-12,1.76002E-10,1.05174E-10,1.8069E-10,1.41339E-10,3.51228E-13,1.57648E-13,
ed38a7d2-ffa5-4c28-9aea-dd9df0d1898b,Emission to air,high population density,Chloroacetic acid,,kg,,,1.07629E-12,1.68821E-10,5.23875E-11,1.22116E-10,6.6635E-11,2.50788E-13,1.26272E-13,
a0a9fc24-9752-434a-b115-96d161bf5059,Emission to water,surface water,Chloroacetic acid,,kg,,,2.53841E-11,3.18995E-09,1.11253E-09,2.64818E-09,2.32627E-09,5.89487E-12,2.87202E-12,
c8bd2194-b2fc-47c3-bd0b-3341e4b23970,Emission to water,unspecified,Chloroacetic acid,,kg,,,1.01709E-13,3.07074E-11,6.82709E-13,1.40354E-11,9.54646E-11,2.37384E-14,3.90187E-14,
bcbf2ad9-c338-4e11-be56-9e07113dafb3,Emission to water,surface water,Chloroacetyl chloride,,kg,,,5.3552E-14,1.23065E-11,1.31802E-12,7.30768E-12,9.43605E-12,1.5927E-14,1.05828E-14,
4cadbc9f-0472-4bb9-a942-df5b90e37878,Emission to air,high population density,Chloroform,,kg,,,1.70142E-11,8.09039E-09,2.07341E-10,5.29997E-09,4.8653E-09,1.20425E-11,5.14853E-12,
fa9b9736-6de8-4bd6-ba22-1bd78c798373,Emission to air,low population density,Chloroform,,kg,,,1.25754E-11,4.32736E-09,8.62693E-11,1.87851E-09,2.95179E-09,2.18366E-12,2.60643E-12,
fbf6ab3a-74e3-4cbe-b61d-959728bdce46,Emission to air,unspecified,Chloroform,,kg,,,3.65159E-12,2.45135E-10,6.34981E-12,8.18085E-09,1.27747E-11,2.79659E-13,1.55243E-13,
ec2c6f72-1ca3-428b-90e5-e9feb4b58381,Emission to water,surface water,Chloroform,,kg,,,3.94302E-13,5.08986E-10,8.75924E-12,3.15952E-10,5.53866E-12,7.27475E-14,8.22615E-14,
3d5051b0-08d6-40ef-8d0c-de90edb39c39,Emission to water,unspecified,Chloroform,,kg,,,2.02497E-14,1.35937E-12,3.52122E-14,4.53668E-11,7.07531E-14,1.54854E-15,8.60863E-16,
fd9e2be1-a651-4c40-b0bb-e7daa4f56ad4,Emission to soil,agricultural,Chloropicrin,,kg,,,,2.73743E-09,5.76069E-11,1.64935E-09,2.49788E-09,3.91729E-12,2.02288E-12,
57a8e923-2c1f-47cb-b96c-e75af8c7de2a,Emission to soil,agricultural,Chloropicrin,,kg,,,7.33548E-12,,,,,,,
0131a35d-1d37-46ee-aed2-5ca12ac07ad4,Emission to air,high population density,"Chlorosilane, trimethyl-",,kg,,,1.40013E-12,3.11469E-10,6.86967E-12,2.09135E-10,9.33094E-12,1.7384E-12,4.76148E-14,
d46ae140-6502-4335-ab1c-9d6eab19ce78,Emission to air,high population density,Chlorosulfonic acid,,kg,,,1.62326E-14,3.6237E-12,3.31444E-13,1.94639E-12,6.48237E-13,4.20817E-15,3.2568E-15,
19e10755-75cf-4518-98c3-624201ac089f,Emission to air,unspecified,Chlorosulfonic acid,,kg,,,2.99704E-15,6.12E-13,1.42214E-14,3.27204E-13,1.51621E-12,5.45249E-16,9.3939E-14,
0098b967-2131-43d2-b684-254583fbadc7,Emission to water,surface water,Chlorosulfonic acid,,kg,,,4.04791E-14,9.03641E-12,8.2652E-13,4.85371E-12,1.61651E-12,1.04939E-14,8.12146E-15,
06b8a67f-5044-4060-be71-04e1dfc31e24,Emission to soil,agricultural,Chlorothalonil,,kg,,,9.26606E-12,2.93759E-09,1.24494E-10,2.03909E-09,1.77259E-09,3.73486E-12,1.90672E-12,
e8bc4c9e-c34f-4983-aea0-2433f3397a3a,Emission to soil,agricultural,Chlorotoluron,,kg,,,1.38375E-12,8.51369E-11,7.69752E-11,1.08785E-10,3.75307E-11,1.96552E-13,6.26637E-14,
63e7b034-8549-11e0-9d78-0800200c9a66,Emission to air,low population density,Chlorpyrifos,,kg,,,2.45533E-13,,,,,,,
0822b867-9dca-4d5a-93c3-319d39b592cd,Emission to air,low population density,Chlorpyrifos,,kg,,,,2.11291E-11,8.94347E-12,1.94525E-11,5.19703E-12,1.08387E-13,1.77906E-14,
736923cd-6eb7-4896-98f8-46951d56da97,Emission to soil,agricultural,Chlorpyrifos,,kg,,,9.40349E-11,2.74487E-08,7.06763E-10,1.18656E-08,1.08087E-09,2.16509E-11,2.62815E-11,
59911bb2-5a76-475b-adaf-ec02d8c0d4ff,Emission to water,ground water,Chlorpyrifos,,kg,,,2.23455E-24,3.87522E-22,1.67137E-23,2.78081E-22,2.73126E-22,4.5444E-25,2.7462E-25,
2b3cf153-0dd6-4b79-b0d4-b4df832f3a7e,Emission to soil,agricultural,Chlorpyrifos methyl,,kg,,,1.81769E-11,4.15476E-09,4.23992E-10,2.66475E-09,4.65846E-09,7.39654E-12,3.47704E-12,
4dbacf72-5a37-407e-9f02-1e618e58075a,Emission to soil,agricultural,Chlorsulfuron,,kg,,,4.49533E-15,2.53888E-13,2.67312E-13,3.4129E-13,1.57838E-13,6.35582E-16,2.14219E-16,
69b50a29-addb-455f-823d-ed2ed68e8bb5,Emission to soil,agricultural,Choline chloride,,kg,,,6.19734E-13,3.50015E-11,3.68521E-11,4.70508E-11,2.17599E-11,8.76224E-14,2.95327E-14,
7705f0e1-5b14-44f4-b330-1245b5c7fc08,Emission to air,high population density,Chromium,,kg,,,9.96738E-11,1.12779E-08,1.9026E-06,8.6619E-08,1.93206E-09,1.79757E-11,9.09278E-12,
4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5,Emission to air,low population density,Chromium,,kg,,,1.88506E-08,2.63443E-06,2.47882E-08,2.04777E-06,8.57098E-08,8.90712E-10,4.98571E-10,
6b29d83a-c43c-484c-8e73-474a8a22d71e,Emission to air,"low population density, long-term",Chromium,,kg,,,2.96229E-14,9.99547E-12,6.22993E-11,1.67673E-11,6.47013E-13,4.69556E-14,5.7333E-15,
2a5ed451-12a2-47db-b4dc-fa0bfbc01d79,Emission to air,lower stratosphere + upper troposphere,Chromium,,kg,,,1.03073E-16,6.33548E-14,1.00089E-15,4.09894E-14,4.11648E-15,9.36043E-17,2.39115E-17,
e142b577-e934-4085-9a07-3983d4d92afb,Emission to air,unspecified,Chromium,,kg,,,1.46603E-09,2.1042E-07,1.83733E-08,1.61681E-07,1.1684E-08,5.12087E-10,1.78708E-10,
e7881581-21b3-4f5c-bd63-6b0684b5e712,Emission to soil,agricultural,Chromium,,kg,,,6.57855E-11,1.54795E-08,4.42821E-10,9.97424E-09,1.13575E-08,2.70403E-11,1.66546E-11,
591de726-f2c7-43ba-8e22-15fd08acc8dc,Emission to soil,forestry,Chromium,,kg,,,2.11738E-12,3.44672E-11,2.9023E-11,3.95723E-11,7.40803E-12,1.00279E-13,1.01577E-13,
e65a9c58-21f1-48b6-b738-d05a8f10e5f3,Emission to soil,industrial,Chromium,,kg,,,6.58497E-10,5.77722E-08,3.75596E-07,8.83868E-08,6.6314E-09,5.85302E-10,2.87826E-11,
e0336c9b-a0ff-4ae3-b8bb-ca1e46bbbc11,Emission to soil,unspecified,Chromium,,kg,,,7.99797E-11,1.64066E-08,2.16514E-09,9.51735E-09,6.18988E-10,1.2063E-11,6.4932E-12,
44ad40d4-40ce-482a-8c42-40c111db1c05,Emission to air,high population density,Chromium IV,,kg,,,9.25815E-18,,,,,,,
af60ad28-ce2b-4ea0-9277-983538e1a739,Emission to air,high population density,Chromium IV,,kg,,,,2.51127E-15,3.46952E-16,1.87632E-15,6.75413E-17,5.97769E-17,5.99231E-19,
7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a,Emission to air,high population density,Chromium VI,,kg,,,4.78948E-12,6.37453E-10,5.73348E-11,1.00441E-09,7.30978E-11,1.24846E-12,4.73526E-13,
03b279a7-4626-4703-a451-d0650599dbd9,Emission to air,low population density,Chromium VI,,kg,,,4.88399E-10,7.17981E-08,7.31509E-10,5.37513E-08,4.69453E-09,2.25927E-11,1.57813E-11,
c2e854f9-fe22-4fe7-9083-cf6d0a8c7254,Emission to air,"low population density, long-term",Chromium VI,,kg,,,3.7E-12,1.05169E-09,2.21954E-11,5.55749E-10,1.62157E-09,1.18619E-12,1.23279E-12,
81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a,Emission to air,unspecified,Chromium VI,,kg,,,7.83919E-13,5.44132E-11,2.52661E-11,4.87429E-11,5.00856E-11,1.21828E-12,5.43109E-14,
68ba2022-830e-45fb-8c85-b35e94754ae9,Emission to soil,unspecified,Chromium VI,,kg,,,7.62207E-10,1.31176E-07,2.9897E-09,6.31565E-08,1.07556E-07,2.07047E-10,1.1746E-10,
9bbae55a-35de-4eff-a219-814a9fec5ac2,Emission to water,ground water,Chromium VI,,kg,,,2.50336E-10,7.66347E-08,3.89578E-09,3.8548E-08,1.08036E-07,7.56018E-11,8.10292E-11,
ef475b50-9cd0-4e7c-9c59-07868fe16e91,Emission to water,"ground water, long-term",Chromium VI,,kg,,,2.55612E-07,1.00378E-05,1.57568E-05,8.85003E-06,2.87114E-06,3.32732E-08,4.25244E-08,
8216fc31-15a1-4d33-858f-e09650b14c63,Emission to water,surface water,Chromium VI,,kg,,,2.53517E-08,2.21521E-06,4.93161E-06,2.16814E-06,1.78989E-07,9.72015E-09,1.27411E-08,
a9ec0c9b-982a-4329-99ae-dab1f9fb62d3,Emission to water,unspecified,Chromium VI,,kg,,,3.09044E-11,1.18525E-09,2.38057E-10,1.17364E-09,2.08034E-10,1.66554E-11,5.10913E-12,
e189e2d4-3d3f-4ada-b302-91611784311f,Resource,in ground,"Chromium, in ground",,kg,,,-3.71788E-06,-0.000510234,-5.42515E-06,-0.000399361,-1.53139E-05,-1.67182E-07,-1.26816E-07,
1c87de06-e58f-4684-a54c-d29f1a251a87,Emission to water,ground water,"Chromium, ion",,kg,,,2.85514E-11,2.1921E-09,1.89103E-09,2.77058E-09,6.05755E-10,2.74277E-12,1.221E-12,
d98f0ec0-bf19-4c90-a457-a8593dec497f,Emission to water,ocean,"Chromium, ion",,kg,,,8.25815E-12,1.18176E-09,6.56368E-11,2.19778E-09,1.81723E-11,1.91749E-11,5.11519E-12,
e34d3da4-a3d5-41be-84b5-458afe32c990,Emission to water,surface water,"Chromium, ion",,kg,,,1.14821E-10,2.15887E-08,1.41485E-09,1.48994E-08,1.24454E-08,4.46635E-11,1.29369E-11,
30f484ee-dec4-47ae-8e92-d00d4b93fe05,Emission to water,unspecified,"Chromium, ion",,kg,,,4.07425E-10,1.16772E-07,4.27211E-09,1.72329E-07,8.8943E-08,3.51688E-09,4.87508E-11,
caffa231-9312-46b9-bbdf-c2782d225ef0,Emission to air,low population density,Chromium-51,,kBq,,,3.06045E-12,8.31415E-10,1.80248E-11,4.08213E-10,1.89617E-09,9.37268E-13,1.03171E-12,
7529a948-b5ac-4eb9-8349-2a3677b8fe14,Emission to water,surface water,Chromium-51,,kBq,,,3.88102E-08,1.05902E-05,2.28993E-07,5.20748E-06,2.37185E-05,1.1847E-08,1.30695E-08,
52e025e9-aa34-4157-9e19-10b8205974da,Emission to air,unspecified,Chrysene,,kg,,,1.9483E-16,,,,,,,
c492ac36-a5e1-446c-92c5-110a55654a80,Emission to air,unspecified,Chrysene,,kg,,,,7.59127E-15,7.01433E-15,7.98894E-15,4.4854E-15,2.64736E-17,1.00844E-16,
531c5bca-0304-4c3f-a058-c60371df26fb,Emission to water,surface water,Chrysene,,kg,,,5.94774E-17,1.24584E-14,1.16985E-15,7.16771E-15,1.26977E-14,1.55988E-17,1.08337E-17,
c5f5aeb8-7558-4a0c-9594-27621b9cfbc5,Resource,in ground,Chrysotile,,kg,,,-2.52631E-08,-1.22747E-06,-7.09434E-07,-1.21642E-06,-5.40713E-08,-8.11861E-09,-1.34009E-09,
c0f2ec91-162c-4706-b08c-9aa212fbe176,Emission to soil,agricultural,Cinidon-ethyl,,kg,,,6.15663E-16,1.65944E-13,5.364E-15,1.04368E-13,1.72386E-13,2.28246E-16,1.6259E-16,
93806a54-46f5-409c-99c5-4144a1e73b5d,Resource,in ground,"Clay, bentonite",,kg,,,-4.28847E-06,-0.000280396,-0.000128001,-0.000271634,-4.74711E-05,-2.6876E-06,-9.97865E-07,
f7519ca9-5ffc-41c3-a33e-806da82cfc0e,Resource,in ground,"Clay, unspecified",,kg,,,-0.000144995,-0.033319356,-0.003848564,-0.023417593,-0.003426844,-2.44021E-05,-8.36333E-06,
ab112429-c41d-42c0-a419-e85a680c3828,Emission to air,low population density,Clethodim,,kg,,,3.64131E-14,,,,,,,
b52924d8-e53f-4bd4-bb9e-1902db1784b2,Emission to air,low population density,Clethodim,,kg,,,,3.13349E-12,1.32634E-12,2.88485E-12,7.70731E-13,1.6074E-14,2.63838E-15,
873d28d3-e53b-46a6-aaa0-63b923f0a56c,Emission to soil,agricultural,Clethodim,,kg,,,7.73639E-14,6.1017E-12,3.29818E-12,6.0485E-12,2.11049E-12,2.33787E-14,5.05857E-15,
d58afcee-81ee-427b-b44b-953c4deda2e0,Emission to water,ground water,Clethodim,,kg,,,1.61451E-23,2.79993E-21,1.20761E-22,2.0092E-21,1.97339E-21,3.28343E-24,1.98419E-24,
29fba89c-b900-4160-a5f1-129916933bca,Emission to soil,agricultural,Clodinafop-propargyl,,kg,,,1.24052E-13,7.0019E-12,7.38029E-12,9.41553E-12,4.35023E-12,1.75303E-14,5.90951E-15,
7120eec5-cf9a-4c69-83f2-f1a58813754c,Emission to soil,agricultural,Clomazone,,kg,,,8.46289E-14,6.18336E-12,4.75896E-12,7.06141E-12,5.03895E-12,1.36719E-14,4.77795E-15,
a40f1ce3-e72f-48fa-8bba-174a1d4bf922,Emission to soil,agricultural,Clopyralid,,kg,,,6.40709E-14,3.42463E-12,3.85511E-12,4.79303E-12,1.87637E-12,8.88203E-15,2.79295E-15,
50eebfd4-1b99-45d6-a149-68a6d4568cb4,Emission to soil,agricultural,Cloquintocet-mexyl,,kg,,,1.60693E-14,9.07564E-13,9.5555E-13,1.21999E-12,5.64219E-13,2.27199E-15,7.65761E-16,
6a455b72-1bc3-4812-86c3-a7c191cd965e,Emission to air,low population density,Cloransulam-methyl,,kg,,,6.41033E-15,,,,,,,
5041394a-2d8f-4f9c-b399-a9f3a54ff235,Emission to air,low population density,Cloransulam-methyl,,kg,,,,5.51634E-13,2.33494E-13,5.07862E-13,1.35683E-13,2.82974E-15,4.64472E-16,
d0431945-ea71-4257-9be6-78a849cd5440,Emission to soil,agricultural,Cloransulam-methyl,,kg,,,1.98984E-14,1.60616E-12,8.01136E-13,1.55017E-12,4.23334E-13,6.47893E-15,1.33359E-15,
c3da1b7a-c275-4e3e-b688-dbe5a7a625f3,Emission to soil,agricultural,Clothianidin,,kg,,,3.42829E-12,,,,,,,
1541559e-1e25-5d7b-9d0b-dc45386e7c1c,Emission to soil,agricultural,Clothianidin,,kg,,,,1.0111E-09,2.33139E-11,4.31378E-10,2.59766E-11,7.41927E-13,9.77692E-13,
024c9722-1e88-412b-8c4b-10c532be8dca,Resource,in ground,"Coal, brown",,kg,,,-0.00029916,-0.086801818,-0.10750095,-0.042508537,-0.12674027,-8.74656E-05,-9.73149E-05,
b6d0042d-0ef8-49ed-9162-a07ff1ccf750,Resource,in ground,"Coal, hard, unspecified",,kg,,,-0.001210321,-0.39244669,-0.44043693,-0.30325752,-0.087428401,-0.000257471,-0.000200906,
ca04300a-8338-4601-ba7c-66c10a4f6322,Emission to air,high population density,Cobalt,,kg,,,7.90654E-11,1.8419E-08,1.94152E-09,1.0573E-08,1.67494E-09,1.89166E-11,1.26597E-11,
b10faa87-2c1d-4f6e-aa65-9f80b376939a,Emission to air,low population density,Cobalt,,kg,,,3.57498E-10,4.81232E-08,1.43928E-09,3.20597E-08,5.67964E-09,7.50511E-11,1.63413E-11,
74eb3f02-09ec-46ce-8ee8-d67d0900136b,Emission to air,"low population density, long-term",Cobalt,,kg,,,6.55654E-12,1.65205E-09,1.02248E-10,1.56313E-09,2.05006E-09,2.44999E-12,2.11196E-12,
f0e28a62-ddf9-4c93-af81-676a58c3f2d4,Emission to air,unspecified,Cobalt,,kg,,,3.06412E-10,3.06403E-09,2.65869E-09,4.61793E-09,3.80702E-10,1.15953E-11,2.02416E-12,
9542444c-7c7a-48e2-bc9c-9c7c34fb7b3e,Emission to soil,agricultural,Cobalt,,kg,,,4.21736E-12,7.56786E-10,4.85203E-11,5.44636E-10,7.32511E-10,1.42496E-12,7.47011E-13,
381a22c9-3722-4378-810d-86958f7b6d32,Emission to soil,industrial,Cobalt,,kg,,,1.62923E-11,7.67165E-10,2.38978E-09,6.68395E-09,7.86908E-11,1.45956E-11,1.40083E-11,
12051b95-831a-49c0-9a70-fbc0e8fb9af9,Emission to soil,unspecified,Cobalt,,kg,,,3.1815E-11,5.82865E-09,1.08026E-09,3.65393E-09,2.17713E-10,4.33039E-12,2.30206E-12,
f0d1c319-249f-4a89-b0e7-3a5a90a54036,Emission to water,ground water,Cobalt,,kg,,,1.23218E-10,5.5703E-08,3.4422E-09,3.78701E-08,1.37836E-08,5.9706E-11,2.10551E-11,
1e904267-caa3-40e6-a3a0-fc104489770b,Emission to water,"ground water, long-term",Cobalt,,kg,,,2.94602E-05,1.54195E-05,8.34112E-07,1.06327E-05,7.40758E-06,1.73366E-08,8.8014E-09,
caf066cf-40ce-47a8-ba4c-969fcd6019c7,Emission to water,ocean,Cobalt,,kg,,,3.27185E-13,9.10124E-11,2.14026E-12,6.46474E-11,1.5533E-11,1.41539E-13,3.80925E-14,
d4291dd5-dae8-47fa-bf06-466fcecbc210,Emission to water,surface water,Cobalt,,kg,,,4.84066E-08,9.84448E-08,1.90016E-06,1.98649E-07,1.32526E-09,5.42756E-11,3.43801E-11,
33627701-feca-434d-a192-674a450eaaf7,Emission to water,unspecified,Cobalt,,kg,,,7.60646E-12,1.72221E-09,4.80222E-11,1.49562E-09,3.75168E-09,1.4749E-10,1.81934E-12,
d0779a5e-6969-4144-954e-ceb81fb83f15,Resource,in ground,"Cobalt, in ground",,kg,,,-7.01069E-09,-1.92256E-06,-4.63119E-08,-1.44468E-06,-1.02601E-07,-3.12989E-09,-6.52796E-10,
de30c59a-c312-4a4e-8025-df5aa48c83e3,Emission to water,surface water,Cobalt-57,,kBq,,,2.40186E-09,7.12461E-07,1.47444E-08,3.42202E-07,1.27673E-06,6.45005E-10,7.91408E-10,
033fb239-a6c7-4486-9f92-f5a80b346778,Emission to air,low population density,Cobalt-58,,kBq,,,6.55512E-12,1.89103E-09,3.97071E-11,9.14486E-10,3.67271E-09,1.841E-12,2.17618E-12,
f7fc4f19-e01f-4909-aab5-f7612354e7a0,Emission to water,surface water,Cobalt-58,,kBq,,,3.20202E-07,9.45676E-05,1.96047E-06,4.57538E-05,0.000168323,8.72652E-08,1.05641E-07,
441ef9b3-0df0-461b-bd84-358973e0c2ca,Emission to air,low population density,Cobalt-60,,kBq,,,4.82347E-11,1.36125E-08,2.8916E-10,6.619E-09,2.80909E-08,1.40033E-11,1.61052E-11,
0fc1db69-f50d-4a88-b9d8-1446e691063c,Emission to water,surface water,Cobalt-60,,kBq,,,2.08168E-07,5.94394E-05,1.26127E-06,2.89131E-05,0.000113132,5.94175E-08,6.96587E-08,
be10dd54-eb4d-48ae-9e14-7d79ce8b170d,Emission to water,ground water,"COD, Chemical Oxygen Demand",,kg,,,3.68945E-08,1.30778E-05,1.12405E-05,9.91422E-06,5.50741E-06,2.57492E-08,7.75506E-09,
a8fea8cf-9b09-49fc-aa58-5a732494a2a0,Emission to water,"ground water, long-term","COD, Chemical Oxygen Demand",,kg,,,0.17602154,0.001990018,0.00682041,0.003038639,0.00034992,5.27421E-06,2.88976E-06,
ec76fb5c-b402-416b-825c-53e074fe7525,Emission to water,ocean,"COD, Chemical Oxygen Demand",,kg,,,4.75479E-06,3.87695E-05,3.18434E-05,6.57196E-05,3.86117E-06,9.91013E-07,2.9349E-08,
fc0b5c85-3b49-42c2-a3fd-db7e57b696e3,Emission to water,surface water,"COD, Chemical Oxygen Demand",,kg,,,0.000153582,0.00090754,0.003844265,0.000853604,0.000406433,1.44489E-06,3.82052E-07,
961ccd56-2eee-4f57-bb18-fc4362b49000,Emission to water,unspecified,"COD, Chemical Oxygen Demand",,kg,,,2.6705E-07,2.57054E-05,1.57969E-06,9.65008E-05,4.91981E-05,1.94457E-06,4.71193E-08,
ec72c523-9e1a-466a-98c3-e4098e90fd27,Resource,in ground,Colemanite,,kg,,,-5.2388E-07,-4.12695E-06,-9.50111E-08,-1.6549E-05,-8.32301E-07,-3.6809E-09,-9.70765E-07,
88cde01c-df69-40bb-9b14-6eac71bea5b8,Emission to air,high population density,Copper,,kg,,,2.79558E-10,7.19948E-08,1.12724E-08,1.63151E-07,6.82753E-09,4.85793E-11,2.64617E-11,
e336eee7-148a-4d1c-8027-780cbfafa12b,Emission to air,low population density,Copper,,kg,,,4.24428E-09,2.07962E-06,3.61856E-08,1.37874E-06,1.06155E-07,3.09328E-09,5.23826E-10,
fd153f15-1d16-410a-91fa-04d205e36c43,Emission to air,"low population density, long-term",Copper,,kg,,,9.61691E-11,2.72056E-08,4.76096E-08,3.25701E-08,2.22782E-08,6.15285E-11,2.35814E-11,
3573a5af-88f8-4f74-ade7-cd269cbc4e66,Emission to air,lower stratosphere + upper troposphere,Copper,,kg,,,3.46763E-15,2.13141E-12,3.36725E-14,1.37898E-12,1.38488E-13,3.14908E-15,8.04443E-16,
ec8144d6-d123-43b1-9c17-a295422a0498,Emission to air,unspecified,Copper,,kg,,,1.22923E-08,4.51536E-07,6.68253E-07,8.0896E-07,1.53765E-08,5.07658E-10,2.08919E-10,
7e66a41c-d311-4949-bdd8-eef09cdcfa47,Emission to soil,agricultural,Copper,,kg,,,2.40514E-10,6.21693E-08,2.31175E-09,3.99191E-08,5.26483E-08,1.02755E-10,6.91403E-11,
